episode,score,score_avg100,time_steps,time_ep,time_total
69,0.0,0.019571428879031114,13,0.047786712646484375,4.243246793746948
70,0.0,0.019295774951157436,14,0.049105167388916016,4.292981386184692
71,0.0,0.019027778076835804,33,0.10356259346008301,4.397090196609497
72,0.09000000171363354,0.020000000318435775,30,0.09801030158996582,4.495649814605713
73,0.0,0.019729730043862317,14,0.05372190475463867,4.550222873687744
74,0.0,0.01946666697661082,14,0.05211830139160156,4.603283643722534
75,0.0,0.019210526621655413,14,0.04815316200256348,4.652132749557495
76,0.09000000171363354,0.020129870454018765,31,0.10574817657470703,4.75867223739624
77,0.09000000171363354,0.02102564136760357,49,0.15441250801086426,4.9140472412109375
78,0.0,0.020759494008519983,15,0.04691433906555176,4.961737871170044
79,0.0,0.02050000033341348,15,0.043950796127319336,5.006204128265381
80,0.0,0.020246913909544178,15,0.047319889068603516,5.054025411605835
81,0.0,0.020000000325281445,14,0.045774221420288086,5.1006035804748535
82,0.0,0.019759036465940707,14,0.046654701232910156,5.147960662841797
83,0.0,0.019523809841346173,16,0.048603057861328125,5.197366952896118
84,0.0,0.01929411796085975,15,0.04542088508605957,5.243501424789429
85,0.10000000149011612,0.02023255846701389,31,0.08052492141723633,5.32476806640625
86,0.0,0.02000000032371488,14,0.04440593719482422,5.369765996932983
87,0.0,0.019772727592763575,14,0.040315866470336914,5.4107985496521
88,0.0,0.019550562114193197,14,0.042227983474731445,5.45353364944458
89,0.10000000149011612,0.020444444773925676,33,0.1008460521697998,5.55487847328186
90,0.10000000149011612,0.02131868166091678,30,0.08698034286499023,5.642450571060181
91,0.0,0.02108695686025464,14,0.04318094253540039,5.6863627433776855
92,0.0,0.020860215388638997,15,0.0493779182434082,5.736276149749756
93,0.09000000171363354,0.02159574503039426,31,0.0970911979675293,5.834017038345337
94,0.0,0.021368421398495374,16,0.05172395706176758,5.8864593505859375
95,0.0,0.02114583367559438,14,0.03864574432373047,5.925662994384766
96,0.0,0.020927835390278975,16,0.0462191104888916,5.972417116165161
97,0.0,0.020714286049561843,14,0.04009509086608887,6.013049840927124
98,0.0,0.020505050836940004,16,0.04746413230895996,6.061035633087158
99,0.0,0.020300000328570603,15,0.048589229583740234,6.110325336456299
100,0.0,0.020300000328570603,15,0.046534061431884766,6.157564640045166
101,0.09000000171363354,0.02120000034570694,30,0.0919952392578125,6.2502381801605225
102,0.0,0.02120000034570694,14,0.04619312286376953,6.297073602676392
103,0.0,0.02120000034570694,14,0.04605436325073242,6.343837261199951
104,0.0,0.02120000034570694,15,0.04319930076599121,6.387681245803833
105,0.0,0.02120000034570694,14,0.04409384727478027,6.4324791431427
106,0.0,0.02120000034570694,15,0.051013946533203125,6.484326601028442
107,0.0,0.020200000330805778,14,0.04833102226257324,6.5333287715911865
108,0.0,0.019200000315904617,14,0.046036481857299805,6.5802695751190186
109,0.09000000171363354,0.020100000333040952,32,0.10775613784790039,6.688941955566406
110,0.09000000171363354,0.021000000350177288,30,0.0997774600982666,6.789426803588867
111,0.0,0.020000000335276127,15,0.05847501754760742,6.848788738250732
112,0.0,0.020000000335276127,14,0.046175241470336914,6.895774841308594
113,0.0,0.020000000335276127,15,0.044352054595947266,6.940895318984985
114,0.10000000149011612,0.021000000350177288,29,0.09578299522399902,7.037647724151611
115,0.10000000149011612,0.02200000036507845,31,0.09199786186218262,7.130456447601318
116,0.0,0.021100000347942113,16,0.04983329772949219,7.180851221084595
117,0.0,0.020100000333040952,15,0.0525667667388916,7.234112977981567
118,0.0,0.01910000031813979,14,0.05566048622131348,7.29056453704834
119,0.0,0.01910000031813979,15,0.049315452575683594,7.340780973434448
120,0.0,0.01910000031813979,14,0.048152923583984375,7.389708757400513
121,0.0,0.01910000031813979,14,0.04372072219848633,7.434276103973389
122,0.0,0.01910000031813979,14,0.041010141372680664,7.475824356079102
123,0.0,0.01910000031813979,14,0.04143214225769043,7.51781964302063
124,0.10000000149011612,0.01910000031813979,28,0.07729005813598633,7.59567403793335
125,0.0,0.018200000301003456,14,0.04357457160949707,7.639820098876953
126,0.0,0.018200000301003456,14,0.04300498962402344,7.68338680267334
127,0.0,0.018200000301003456,14,0.04258298873901367,7.726546764373779
128,0.0,0.018200000301003456,14,0.046755075454711914,7.773878812789917
129,0.10000000149011612,0.019200000315904617,32,0.10376763343811035,7.878241300582886
130,0.0,0.019200000315904617,14,0.047260284423828125,7.92628026008606
131,0.10000000149011612,0.020200000330805778,30,0.09183049201965332,8.018935918807983
132,0.0,0.020200000330805778,14,0.0420987606048584,8.06176471710205
133,0.0,0.020200000330805778,14,0.0408322811126709,8.103298664093018
134,0.0,0.020200000330805778,16,0.05026364326477051,8.154186487197876
135,0.0,0.019200000315904617,15,0.04293417930603027,8.197689056396484
136,0.0,0.018200000301003456,14,0.04498577117919922,8.243274688720703
137,0.10000000149011612,0.019200000315904617,32,0.09972310066223145,8.343584060668945
138,0.0,0.019200000315904617,14,0.0523531436920166,8.396799087524414
139,0.0,0.019200000315904617,14,0.04987335205078125,8.44757342338562
140,0.0,0.019200000315904617,14,0.04964280128479004,8.4979989528656
141,0.0,0.019200000315904617,15,0.05621004104614258,8.554892301559448
142,0.0,0.019200000315904617,14,0.0458834171295166,8.601359605789185
143,0.10000000149011612,0.020200000330805778,66,0.21634125709533691,8.818214654922485
144,0.09000000171363354,0.021100000347942113,32,0.10597944259643555,8.925049543380737
145,0.10000000149011612,0.022100000362843274,30,0.10281729698181152,9.02877688407898
146,0.10000000149011612,0.022100000362843274,18,0.06160378456115723,9.091182947158813
147,0.0,0.022100000362843274,14,0.04979586601257324,9.141912937164307
148,0.0,0.022100000362843274,14,0.044274091720581055,9.186755657196045
149,0.0,0.022100000362843274,14,0.04618096351623535,9.23364782333374
150,0.0,0.022100000362843274,14,0.04324841499328613,9.27761697769165
151,0.0,0.022100000362843274,15,0.04933953285217285,9.327861309051514
152,0.0,0.022100000362843274,14,0.04785871505737305,9.376497268676758
153,0.0,0.022100000362843274,15,0.04468822479248047,9.421891450881958
154,0.0,0.022100000362843274,14,0.04708576202392578,9.469584226608276
155,0.0,0.022100000362843274,14,0.04319143295288086,9.513346433639526
156,0.20000000298023224,0.024100000392645596,50,0.1607682704925537,9.674686431884766
157,0.09000000171363354,0.024100000392645596,29,0.08884811401367188,9.764198780059814
158,0.0,0.024100000392645596,14,0.04764223098754883,9.812538623809814
159,0.0,0.024100000392645596,14,0.04347705841064453,9.85672903060913
160,0.09000000171363354,0.02400000039488077,32,0.1015622615814209,9.958842754364014
161,0.0,0.02400000039488077,14,0.04351997375488281,10.003050327301025
162,0.0,0.02400000039488077,14,0.039391517639160156,10.043217658996582
163,0.09000000171363354,0.024900000412017106,31,0.09112000465393066,10.134906768798828
164,0.0,0.024900000412017106,15,0.05118083953857422,10.186942100524902
165,0.0,0.024900000412017106,14,0.050015926361083984,10.237864017486572
166,0.0,0.023900000397115945,14,0.047978878021240234,10.286625862121582
167,0.0,0.023900000397115945,14,0.045178890228271484,10.332700729370117
168,0.09000000171363354,0.02480000041425228,31,0.09356880187988281,10.427134990692139
169,0.0,0.02480000041425228,14,0.04278922080993652,10.470712184906006
170,0.10000000149011612,0.025800000429153442,31,0.09195446968078613,10.563240051269531
171,0.0,0.025800000429153442,14,0.05067038536071777,10.614625215530396
172,0.0,0.024900000412017106,14,0.04881691932678223,10.66421365737915
173,0.0,0.024900000412017106,14,0.04544544219970703,10.710189819335938
174,0.0,0.024900000412017106,14,0.04009532928466797,10.750996112823486
175,0.0,0.024900000412017106,14,0.03955388069152832,10.791130781173706
176,0.0,0.02400000039488077,15,0.05026602745056152,10.841971635818481
177,0.10000000149011612,0.024100000392645596,51,0.16368532180786133,11.006507396697998
178,0.0,0.024100000392645596,16,0.0543057918548584,11.061716556549072
179,0.0,0.024100000392645596,14,0.04786252975463867,11.110366821289062
180,0.0,0.024100000392645596,15,0.05098581314086914,11.162245512008667
181,0.0,0.024100000392645596,14,0.0499422550201416,11.212993621826172
182,0.0,0.024100000392645596,14,0.046926259994506836,11.260777711868286
183,0.10000000149011612,0.025100000407546758,38,0.1249549388885498,11.386620044708252
184,0.0,0.025100000407546758,14,0.05132699012756348,11.438834190368652
185,0.0,0.024100000392645596,14,0.05141425132751465,11.491105794906616
186,0.0,0.024100000392645596,15,0.048520565032958984,11.540273666381836
187,0.0,0.024100000392645596,15,0.044115543365478516,11.585129737854004
188,0.0,0.024100000392645596,14,0.038793087005615234,11.62449312210083
189,0.0,0.023100000377744435,14,0.043642520904541016,11.668713569641113
190,0.0,0.022100000362843274,14,0.0428617000579834,11.712210416793823
191,0.0,0.022100000362843274,14,0.04799795150756836,11.761028051376343
192,0.0,0.022100000362843274,14,0.0418548583984375,11.803434610366821
193,0.0,0.02120000034570694,14,0.04149031639099121,11.845475673675537
194,0.0,0.02120000034570694,15,0.04583406448364258,11.891857624053955
195,0.0,0.02120000034570694,14,0.04164385795593262,11.934075593948364
196,0.0,0.02120000034570694,14,0.04779791831970215,11.982450723648071
197,0.0,0.02120000034570694,14,0.04324007034301758,12.02628207206726
198,0.09000000171363354,0.022100000362843274,31,0.08452391624450684,12.111393928527832
199,0.10000000149011612,0.023100000377744435,31,0.08754134178161621,12.199503183364868
200,0.09000000171363354,0.02400000039488077,30,0.09448409080505371,12.294555902481079
201,0.0,0.023100000377744435,14,0.03958415985107422,12.334760427474976
202,0.0,0.023100000377744435,14,0.040236473083496094,12.375548839569092
203,0.0,0.023100000377744435,14,0.043138742446899414,12.419307470321655
204,0.0,0.023100000377744435,14,0.04172849655151367,12.461601257324219
205,0.0,0.023100000377744435,14,0.03812599182128906,12.500709772109985
206,0.0,0.023100000377744435,14,0.04076242446899414,12.542249917984009
207,0.09000000171363354,0.02400000039488077,31,0.10325837135314941,12.646107912063599
208,0.0,0.02400000039488077,15,0.05094122886657715,12.697959184646606
209,0.10000000149011612,0.024100000392645596,30,0.09530258178710938,12.793953895568848
210,0.10000000149011612,0.024200000390410422,29,0.09223651885986328,12.887033224105835
211,0.0,0.024200000390410422,14,0.04922914505004883,12.93682312965393
212,0.0,0.024200000390410422,16,0.05265641212463379,12.99006962776184
213,0.0,0.024200000390410422,16,0.05719447135925293,13.04817247390747
214,0.0,0.02320000037550926,14,0.04855751991271973,13.097723960876465
215,0.10000000149011612,0.02320000037550926,30,0.09007430076599121,13.188629388809204
216,0.10000000149011612,0.024200000390410422,38,0.11544275283813477,13.304656982421875
217,0.10000000149011612,0.025200000405311583,31,0.10177993774414062,13.40730333328247
218,0.0,0.025200000405311583,14,0.04453587532043457,13.452764987945557
219,0.09000000171363354,0.02610000042244792,30,0.0952310562133789,13.548802137374878
220,0.0,0.02610000042244792,14,0.046948909759521484,13.596412897109985
221,0.0,0.02610000042244792,14,0.04979896545410156,13.647050857543945
222,0.10000000149011612,0.02710000043734908,28,0.09000611305236816,13.737959861755371
223,0.0,0.02710000043734908,14,0.043840646743774414,13.782401084899902
224,0.0,0.02610000042244792,14,0.042057037353515625,13.825384140014648
225,0.0,0.02610000042244792,14,0.045792341232299805,13.872012615203857
226,0.0,0.02610000042244792,14,0.050122976303100586,13.922735929489136
227,0.0,0.02610000042244792,16,0.05052351951599121,13.974055051803589
228,0.10000000149011612,0.02710000043734908,31,0.09471249580383301,14.069348335266113
229,0.0,0.02610000042244792,26,0.07609033584594727,14.146093130111694
230,0.09000000171363354,0.027000000439584254,30,0.09276533126831055,14.239642858505249
231,0.0,0.026000000424683093,14,0.04081535339355469,14.28106951713562
232,0.0,0.026000000424683093,18,0.058550119400024414,14.34045934677124
233,0.0,0.026000000424683093,14,0.04993319511413574,14.391176462173462
234,0.0,0.026000000424683093,14,0.050032615661621094,14.442063570022583
235,0.0,0.026000000424683093,15,0.05346083641052246,14.496336698532104
236,0.0,0.026000000424683093,13,0.0402071475982666,14.537253141403198
237,0.0,0.025000000409781932,14,0.04301333427429199,14.580870628356934
238,0.0,0.025000000409781932,16,0.04897141456604004,14.630396366119385
239,0.0,0.025000000409781932,14,0.044998884201049805,14.676329374313354
240,0.0,0.025000000409781932,15,0.04275822639465332,14.719665765762329
241,0.09000000171363354,0.025900000426918268,30,0.08875632286071777,14.808993816375732
242,0.0,0.025900000426918268,15,0.043085575103759766,14.85267186164856
243,0.0,0.024900000412017106,14,0.04110074043273926,14.894322633743286
244,0.0,0.02400000039488077,14,0.038873910903930664,14.933764934539795
245,0.0,0.02300000037997961,14,0.04298877716064453,14.977322101593018
246,0.0,0.02200000036507845,21,0.06666922569274902,15.04456639289856
247,0.0,0.02200000036507845,14,0.041622161865234375,15.086919069290161
248,0.0,0.02200000036507845,15,0.04251289367675781,15.130003690719604
249,0.0,0.02200000036507845,13,0.03682136535644531,15.167366027832031
250,0.0,0.02200000036507845,14,0.04169750213623047,15.209636926651001
251,0.0,0.02200000036507845,14,0.04465603828430176,15.255115509033203
252,0.09000000171363354,0.022900000382214784,30,0.08824896812438965,15.344096899032593
253,0.0,0.022900000382214784,14,0.04817700386047363,15.392860174179077
254,0.0,0.022900000382214784,15,0.044214725494384766,15.437725067138672
255,0.0,0.022900000382214784,14,0.04115009307861328,15.479456186294556
256,0.0,0.020900000352412462,14,0.04825758934020996,15.528295278549194
257,0.0,0.020000000335276127,14,0.04366254806518555,15.572633028030396
258,0.0,0.020000000335276127,14,0.044235944747924805,15.61778211593628
259,0.0,0.020000000335276127,15,0.0428318977355957,15.661274909973145
260,0.10000000149011612,0.020100000333040952,48,0.13657498359680176,15.798473596572876
261,0.0,0.020100000333040952,15,0.0441434383392334,15.843198537826538
262,0.10000000149011612,0.021100000347942113,30,0.08606600761413574,15.930168390274048
263,0.0,0.020200000330805778,14,0.04419684410095215,15.975286960601807
264,0.0,0.020200000330805778,14,0.04520106315612793,16.021045446395874
265,0.0,0.020200000330805778,14,0.04240536689758301,16.064018487930298
266,0.0,0.020200000330805778,14,0.04258894920349121,16.107135772705078
267,0.0,0.020200000330805778,14,0.04112696647644043,16.14883017539978
268,0.0,0.019300000313669442,14,0.041052818298339844,16.190442323684692
269,0.0,0.019300000313669442,14,0.0470128059387207,16.238064527511597
270,0.0,0.01830000029876828,15,0.04495525360107422,16.283714532852173
271,0.0,0.01830000029876828,14,0.045677900314331055,16.33001971244812
272,0.0,0.01830000029876828,14,0.03902602195739746,16.369609355926514
273,0.0,0.01830000029876828,17,0.05145525932312012,16.421590089797974
274,0.0,0.01830000029876828,13,0.03882884979248047,16.461167335510254
275,0.0,0.01830000029876828,17,0.05098104476928711,16.512744903564453
276,0.09000000171363354,0.019200000315904617,30,0.08726739883422852,16.60065197944641
277,0.0,0.018200000301003456,14,0.042229413986206055,16.643482208251953
278,0.20000000298023224,0.020200000330805778,70,0.20735406875610352,16.85141348838806
279,0.0,0.020200000330805778,14,0.05041670799255371,16.902641534805298
280,0.0,0.020200000330805778,14,0.04701495170593262,16.950437545776367
281,0.0,0.020200000330805778,14,0.04509925842285156,16.996325492858887
282,0.0,0.020200000330805778,14,0.04735612869262695,17.044277906417847
283,0.0,0.019200000315904617,14,0.04564189910888672,17.09063220024109
284,0.10000000149011612,0.020200000330805778,31,0.0958547592163086,17.1872079372406
285,0.0,0.020200000330805778,15,0.05000472068786621,17.2381112575531
286,0.0,0.020200000330805778,14,0.04338192939758301,17.2819983959198
287,0.0,0.020200000330805778,13,0.042247772216796875,17.324833631515503
288,0.0,0.020200000330805778,15,0.04816699028015137,17.373738050460815
289,0.10000000149011612,0.02120000034570694,29,0.0939333438873291,17.46853804588318
290,0.0,0.02120000034570694,14,0.04998350143432617,17.51939630508423
291,0.0,0.02120000034570694,14,0.05264544486999512,17.572785139083862
292,0.0,0.02120000034570694,14,0.04798412322998047,17.621593713760376
293,0.0,0.02120000034570694,16,0.05971169471740723,17.68197798728943
294,0.0,0.02120000034570694,14,0.04758954048156738,17.730246543884277
295,0.0,0.02120000034570694,14,0.04537773132324219,17.776351928710938
296,0.0,0.02120000034570694,14,0.04073524475097656,17.817710876464844
297,0.0,0.02120000034570694,15,0.04412698745727539,17.86242961883545
298,0.0,0.020300000328570603,14,0.04013967514038086,17.90313410758972
299,0.0,0.019300000313669442,23,0.07191205024719238,17.975624799728394
300,0.0,0.018400000296533107,14,1.086092233657837,19.062509059906006
301,0.0,0.018400000296533107,14,1.0041348934173584,20.067547082901
302,0.0,0.018400000296533107,15,1.0865156650543213,21.154951095581055
303,0.0,0.018400000296533107,14,0.6032390594482422,21.758926391601562
304,0.0,0.018400000296533107,14,0.9215972423553467,22.681238412857056
305,0.0,0.018400000296533107,14,0.9284944534301758,23.61052632331848
306,0.0,0.018400000296533107,14,1.0302345752716064,24.64155864715576
307,0.0,0.01750000027939677,15,0.8861472606658936,25.528589963912964
308,0.0,0.01750000027939677,14,0.9148573875427246,26.4442138671875
309,0.0,0.01650000026449561,15,1.1282732486724854,27.573270559310913
310,0.0,0.01550000024959445,14,0.8081896305084229,28.38254165649414
311,0.0,0.01550000024959445,15,0.9711081981658936,29.354525327682495
312,0.0,0.01550000024959445,14,0.6159155368804932,29.97114872932434
313,0.0,0.01550000024959445,14,0.6150393486022949,30.586949348449707
314,0.0,0.01550000024959445,14,0.615058422088623,31.202836513519287
315,0.0,0.014500000234693288,14,0.7122175693511963,31.915762186050415
316,0.0,0.013500000219792127,15,1.1406102180480957,33.05729556083679
317,0.0,0.012500000204890966,14,1.0635626316070557,34.121741771698
318,0.0,0.012500000204890966,14,1.0306296348571777,35.1532506942749
319,0.0,0.01160000018775463,14,1.0513436794281006,36.20547437667847
320,0.0,0.01160000018775463,14,0.8440413475036621,37.05067682266235
321,0.0,0.01160000018775463,14,0.8578915596008301,37.90949535369873
322,0.0,0.01060000017285347,15,0.6700162887573242,38.5803165435791
323,0.0,0.01060000017285347,14,0.8612840175628662,39.44233560562134
324,0.0,0.01060000017285347,14,1.0536892414093018,40.49679350852966
325,0.0,0.01060000017285347,14,1.056922435760498,41.55468392372131
326,0.0,0.01060000017285347,14,0.9215295314788818,42.47709083557129
327,0.0,0.01060000017285347,15,1.1431338787078857,43.621307611465454
328,0.0,0.009600000157952308,14,0.924264669418335,44.54641914367676
329,0.0,0.009600000157952308,14,0.9242186546325684,45.47143363952637
330,0.0,0.008700000140815973,14,1.0650160312652588,46.53723692893982
331,0.0,0.008700000140815973,14,1.0810303688049316,47.619202613830566
332,0.0,0.008700000140815973,15,1.0374653339385986,48.65754222869873
333,0.0,0.008700000140815973,14,1.0682237148284912,49.726680517196655
334,0.0,0.008700000140815973,14,1.0327026844024658,50.760284662246704
335,0.0,0.008700000140815973,14,1.0427207946777344,51.80405902862549
336,0.0,0.008700000140815973,14,1.067711353302002,52.87273931503296
337,0.0,0.008700000140815973,15,1.1497769355773926,54.023417472839355
338,0.0,0.008700000140815973,14,1.0778136253356934,55.10229849815369
339,0.0,0.008700000140815973,14,1.0596446990966797,56.16281700134277
340,0.0,0.008700000140815973,14,1.0433101654052734,57.2070050239563
341,0.0,0.007800000123679638,14,1.042867660522461,58.250765562057495
342,0.0,0.007800000123679638,15,1.1151556968688965,59.36681365966797
343,0.0,0.007800000123679638,14,1.020495891571045,60.38819885253906
344,0.0,0.007800000123679638,14,0.9419035911560059,61.330880880355835
345,0.0,0.007800000123679638,14,0.9306151866912842,62.26234292984009
346,0.0,0.007800000123679638,14,0.9171798229217529,63.1803674697876
347,0.0,0.007800000123679638,15,0.9923162460327148,64.17348623275757
348,0.0,0.007800000123679638,14,0.9230761528015137,65.09741234779358
349,0.0,0.007800000123679638,14,0.9451053142547607,66.04329657554626
350,0.0,0.007800000123679638,14,0.9277713298797607,66.971914768219
351,0.0,0.007800000123679638,14,0.8348019123077393,67.80787539482117
352,0.0,0.006900000106543303,15,0.9973940849304199,68.8061113357544
353,0.0,0.006900000106543303,14,0.9303834438323975,69.73747682571411
354,0.0,0.006900000106543303,14,1.0574533939361572,70.79592323303223
355,0.0,0.006900000106543303,14,0.9398934841156006,71.7366316318512
356,0.0,0.006900000106543303,14,1.0160536766052246,72.75379061698914
357,0.0,0.006900000106543303,15,1.093109369277954,73.84793138504028
358,0.0,0.006900000106543303,14,0.9280984401702881,74.77710103988647
359,0.0,0.006900000106543303,14,1.1216113567352295,75.89974308013916
360,0.0,0.005900000091642142,14,0.9327435493469238,76.8334801197052
361,0.0,0.005900000091642142,14,0.9821174144744873,77.81650280952454
362,0.0,0.00490000007674098,15,1.0814552307128906,78.89874291419983
363,0.0,0.00490000007674098,14,1.0912048816680908,79.99081802368164
364,0.0,0.00490000007674098,14,1.0073826313018799,80.99908399581909
365,0.0,0.00490000007674098,14,1.0091416835784912,82.00904607772827
366,0.0,0.00490000007674098,14,0.9405639171600342,82.95039820671082
367,0.0,0.00490000007674098,15,1.108644723892212,84.06001615524292
368,0.0,0.00490000007674098,14,0.9186651706695557,84.97955369949341
369,0.0,0.00490000007674098,14,0.9962925910949707,85.9769299030304
370,0.0,0.00490000007674098,14,1.0174705982208252,86.99528694152832
371,0.0,0.00490000007674098,14,0.9473142623901367,87.94345545768738
372,0.0,0.00490000007674098,15,1.0634765625,89.00784969329834
373,0.0,0.00490000007674098,14,0.9739117622375488,89.98272180557251
374,0.0,0.00490000007674098,14,0.987234354019165,90.97081232070923
375,0.0,0.00490000007674098,14,1.1168510913848877,92.08861231803894
376,0.0,0.004000000059604645,14,1.0734272003173828,93.16299629211426
377,0.0,0.004000000059604645,15,1.1766319274902344,94.34059000015259
378,0.0,0.0020000000298023225,14,1.0459911823272705,95.3874659538269
379,0.0,0.0020000000298023225,14,0.987097978591919,96.37534999847412
380,0.0,0.0020000000298023225,14,0.9040100574493408,97.28041672706604
381,0.0,0.0020000000298023225,14,0.9908483028411865,98.27220034599304
382,0.0,0.0020000000298023225,15,1.1397044658660889,99.41287755966187
383,0.0,0.0020000000298023225,14,0.993445873260498,100.40724325180054
384,0.0,0.0010000000149011613,14,0.9351420402526855,101.34326195716858
385,0.0,0.0010000000149011613,14,0.9271590709686279,102.27149391174316
386,0.0,0.0010000000149011613,14,0.9897210597991943,103.26214504241943
387,0.0,0.0010000000149011613,15,0.979686975479126,104.24272441864014
388,0.0,0.0010000000149011613,14,1.0694005489349365,105.31299257278442
389,0.0,0.0,14,1.0731441974639893,106.3871054649353
390,0.0,0.0,14,0.9311723709106445,107.31925368309021
391,0.0,0.0,14,0.9238903522491455,108.24394345283508
392,0.0,0.0,15,0.881683349609375,109.12644076347351
393,0.0,0.0,14,0.8593177795410156,109.98665571212769
394,0.0,0.0,14,1.0471081733703613,111.03456830978394
395,0.0,0.0,14,1.0603866577148438,112.09587121009827
396,0.0,0.0,14,0.9687557220458984,113.06550574302673
397,0.0,0.0,15,1.149487018585205,114.21575880050659
398,0.0,0.0,14,0.963146448135376,115.17987561225891
399,0.0,0.0,14,0.9867265224456787,116.16753268241882
400,0.0,0.0,14,1.046945571899414,117.21536231040955
401,0.0,0.0,14,1.0513756275177002,118.26780891418457
402,0.0,0.0,15,0.9724881649017334,119.24136447906494
