episode,score,score_avg100,time_steps,time_ep,time_total
104,0.0,0.01630000026896596,14,0.04713320732116699,5.875952243804932
105,0.0,0.01630000026896596,14,0.04229998588562012,5.918790102005005
106,0.0,0.01630000026896596,14,0.041211605072021484,5.960567951202393
107,0.0,0.01630000026896596,14,0.04375052452087402,6.004906892776489
108,0.0,0.015300000254064798,15,0.04974532127380371,6.055208921432495
109,0.0,0.015300000254064798,13,0.044031620025634766,6.0998694896698
110,0.10000000149011612,0.015300000254064798,31,0.0956876277923584,6.196150541305542
111,0.0,0.015300000254064798,14,0.047678232192993164,6.244518995285034
112,0.0,0.015300000254064798,14,0.04611515998840332,6.2913994789123535
113,0.0,0.015300000254064798,14,0.04153847694396973,6.333523988723755
114,0.0,0.015300000254064798,17,0.04945182800292969,6.383582353591919
115,0.0,0.014400000236928463,14,0.04141640663146973,6.4256250858306885
116,0.0,0.014400000236928463,14,0.042014122009277344,6.46821403503418
117,0.0,0.014400000236928463,15,0.04517340660095215,6.513946056365967
118,0.0,0.014400000236928463,14,0.043303728103637695,6.557837009429932
119,0.10000000149011612,0.015400000251829624,31,0.09083437919616699,6.649291753768921
120,0.0,0.015400000251829624,14,0.04423928260803223,6.694212198257446
121,0.0,0.015400000251829624,14,0.04196763038635254,6.736754655838013
122,0.0,0.015400000251829624,14,0.039316415786743164,6.776616096496582
123,0.0,0.015400000251829624,14,0.04042339324951172,6.817580223083496
124,0.0,0.014400000236928463,14,0.04234933853149414,6.860509157180786
125,0.0,0.014400000236928463,14,0.04071164131164551,6.901784420013428
126,0.0,0.013400000222027302,15,0.04802274703979492,6.950370788574219
127,0.0,0.013400000222027302,14,0.04658937454223633,6.997521162033081
128,0.10000000149011612,0.014400000236928463,52,0.15260648727416992,7.1508567333221436
129,0.0,0.014400000236928463,15,0.049277305603027344,7.200738191604614
130,0.0,0.014400000236928463,14,0.04387998580932617,7.245185613632202
131,0.0,0.014400000236928463,14,0.04013323783874512,7.286107301712036
132,0.0,0.014400000236928463,14,0.0465998649597168,7.333310842514038
133,0.0,0.014400000236928463,14,0.04386544227600098,7.377852439880371
134,0.0,0.014400000236928463,16,0.052240848541259766,7.43083119392395
135,0.0,0.013400000222027302,15,0.045743465423583984,7.4771668910980225
136,0.0,0.013400000222027302,14,0.04255533218383789,7.52051043510437
137,0.0,0.013400000222027302,14,0.04490852355957031,7.566014766693115
138,0.0,0.01240000020712614,14,0.04548525810241699,7.612088203430176
139,0.0,0.01240000020712614,14,0.04678511619567871,7.6594321727752686
140,0.0,0.01240000020712614,15,0.045627593994140625,7.705621957778931
141,0.10000000149011612,0.013400000222027302,29,0.08782434463500977,7.794007778167725
142,0.0,0.013400000222027302,15,0.048488616943359375,7.84311580657959
143,0.0,0.013400000222027302,14,0.046848297119140625,7.890742301940918
144,0.0,0.013400000222027302,14,0.04580426216125488,7.9371373653411865
145,0.0,0.013400000222027302,14,0.04053640365600586,7.9782891273498535
146,0.0,0.013400000222027302,14,0.043439388275146484,8.022317171096802
147,0.0,0.013400000222027302,14,0.04477500915527344,8.06774616241455
148,0.0,0.013400000222027302,14,0.040433406829833984,8.108762741088867
149,0.0,0.013400000222027302,16,0.04778695106506348,8.157193183898926
150,0.0,0.013400000222027302,14,0.04522538185119629,8.203064441680908
151,0.0,0.012500000204890966,15,0.04805159568786621,8.252021074295044
152,0.20000000298023224,0.013600000217556953,69,0.21379685401916504,8.46639347076416
153,0.0,0.013600000217556953,14,0.047699689865112305,8.514835596084595
154,0.0,0.013600000217556953,14,0.05144214630126953,8.56699514389038
155,0.0,0.013600000217556953,14,0.048825979232788086,8.616599559783936
156,0.09000000171363354,0.014500000234693288,30,0.10689496994018555,8.724179029464722
157,0.0,0.013600000217556953,22,0.06580471992492676,8.790909767150879
158,0.0,0.013600000217556953,14,0.041820526123046875,8.833282709121704
159,0.0,0.012600000202655792,15,0.050781965255737305,8.884780406951904
160,0.0,0.012600000202655792,18,0.06473112106323242,8.950345754623413
161,0.0,0.012600000202655792,14,0.046903133392333984,8.997969627380371
162,0.0,0.012600000202655792,28,0.09881854057312012,9.097496271133423
163,0.0,0.011700000185519456,14,0.04981422424316406,9.148111820220947
164,0.0,0.011700000185519456,14,0.049386024475097656,9.198301792144775
165,0.0,0.011700000185519456,15,0.05207109451293945,9.251294612884521
166,0.0,0.011700000185519456,14,0.04886817932128906,9.300813913345337
167,0.0,0.011700000185519456,14,0.04864501953125,9.349973917007446
168,0.0,0.011700000185519456,14,0.049240827560424805,9.399973154067993
169,0.10000000149011612,0.012700000200420619,38,0.12952566146850586,9.530389308929443
170,0.0,0.011800000183284283,16,0.05669546127319336,9.58780574798584
171,0.10000000149011612,0.011800000183284283,27,0.09354424476623535,9.681934833526611
172,0.0,0.011800000183284283,14,0.04206085205078125,9.724711418151855
173,0.0,0.011800000183284283,15,0.05104637145996094,9.77654767036438
174,0.10000000149011612,0.012800000198185444,30,0.09542441368103027,9.872662544250488
175,0.10000000149011612,0.013800000213086605,32,0.09885048866271973,9.972099542617798
176,0.10000000149011612,0.014800000227987766,30,0.09028100967407227,10.063247203826904
177,0.0,0.014800000227987766,14,0.04433917999267578,10.10851263999939
178,0.0,0.013800000213086605,14,0.05366086959838867,10.162832736968994
179,0.0,0.013800000213086605,15,0.05393648147583008,10.21751070022583
180,0.0,0.013800000213086605,14,0.04694724082946777,10.265358686447144
181,0.0,0.012800000198185444,14,0.04712224006652832,10.313253402709961
182,0.10000000149011612,0.013800000213086605,78,0.2662220001220703,10.58005404472351
183,0.0,0.013800000213086605,14,0.05013608932495117,10.631067991256714
184,0.0,0.013800000213086605,17,0.0588536262512207,10.690913915634155
185,0.0,0.013800000213086605,14,0.047734975814819336,10.739463567733765
186,0.0,0.013800000213086605,14,0.046836137771606445,10.787116765975952
187,0.0,0.013800000213086605,14,0.0473480224609375,10.835027694702148
188,0.0,0.013800000213086605,14,0.05362081527709961,10.889331340789795
189,0.0,0.013800000213086605,16,0.05449676513671875,10.944618463516235
190,0.0,0.013800000213086605,14,0.0513453483581543,10.996840476989746
191,0.0,0.013800000213086605,14,0.05705857276916504,11.054901599884033
192,0.10000000149011612,0.014800000227987766,27,0.1028134822845459,11.15868592262268
193,0.0,0.014800000227987766,14,0.046341896057128906,11.205908298492432
194,0.0,0.014800000227987766,16,0.05548834800720215,11.262034177780151
195,0.0,0.014800000227987766,14,0.04888749122619629,11.311673879623413
196,0.0,0.014800000227987766,14,0.054329633712768555,11.366861820220947
197,0.0,0.013900000210851431,14,0.05025935173034668,11.417886972427368
198,0.0,0.013900000210851431,14,0.049985408782958984,11.46880316734314
199,0.0,0.013900000210851431,14,0.05204319953918457,11.521632194519043
200,0.0,0.013900000210851431,15,0.052368879318237305,11.575008869171143
201,0.0,0.013900000210851431,14,0.04393911361694336,11.619658470153809
202,0.0,0.013900000210851431,15,0.04758191108703613,11.668038368225098
203,0.0,0.013900000210851431,15,0.05447673797607422,11.723315954208374
204,0.10000000149011612,0.014900000225752592,25,0.08681941032409668,11.810921430587769
205,0.0,0.014900000225752592,15,0.05089306831359863,11.862821578979492
206,0.0,0.014900000225752592,14,0.04578733444213867,11.909428834915161
207,0.0,0.014900000225752592,14,0.053337812423706055,11.963475465774536
208,0.0,0.014900000225752592,14,0.04865860939025879,12.013038873672485
209,0.0,0.014900000225752592,14,0.04880070686340332,12.062609434127808
210,0.0,0.013900000210851431,15,0.04878687858581543,12.112178325653076
211,0.09000000171363354,0.014800000227987766,32,0.10961318016052246,12.222851753234863
212,0.0,0.014800000227987766,14,0.0493769645690918,12.27297568321228
213,0.0,0.014800000227987766,16,0.05880379676818848,12.332667350769043
214,0.0,0.014800000227987766,14,0.048471689224243164,12.382079362869263
215,0.0,0.014800000227987766,14,0.045400381088256836,12.428252935409546
216,0.0,0.014800000227987766,14,0.04544329643249512,12.474275827407837
217,0.0,0.014800000227987766,13,0.04542803764343262,12.520314693450928
218,0.0,0.014800000227987766,14,0.050252676010131836,12.571166515350342
219,0.0,0.013800000213086605,14,0.0475916862487793,12.61961817741394
220,0.0,0.013800000213086605,14,0.048834800720214844,12.669415473937988
221,0.0,0.013800000213086605,15,0.045464277267456055,12.715393781661987
222,0.0,0.013800000213086605,14,0.04845023155212402,12.76443362236023
223,0.0,0.013800000213086605,14,0.04693102836608887,12.812215805053711
224,0.0,0.013800000213086605,14,0.05267810821533203,12.865601539611816
225,0.0,0.013800000213086605,14,0.052094459533691406,12.918372392654419
226,0.0,0.013800000213086605,14,0.04833483695983887,12.967268943786621
227,0.0,0.013800000213086605,14,0.05089998245239258,13.019012689590454
228,0.10000000149011612,0.013800000213086605,32,0.1078641414642334,13.127691507339478
229,0.09000000171363354,0.014700000230222941,30,0.10064387321472168,13.229235172271729
230,0.10000000149011612,0.0157000002451241,51,0.16654229164123535,13.396410942077637
231,0.0,0.0157000002451241,14,0.05393195152282715,13.451419115066528
232,0.0,0.0157000002451241,14,0.04611611366271973,13.498403310775757
233,0.0,0.0157000002451241,25,0.07104706764221191,13.570172548294067
234,0.0,0.0157000002451241,15,0.04538249969482422,13.616397142410278
235,0.0,0.0157000002451241,14,0.040541887283325195,13.657743453979492
236,0.0,0.0157000002451241,14,0.04002523422241211,13.698323965072632
237,0.0,0.0157000002451241,14,0.03987288475036621,13.738751888275146
238,0.0,0.0157000002451241,15,0.04571270942687988,13.78521180152893
239,0.0,0.0157000002451241,14,0.043810129165649414,13.829923868179321
240,0.09000000171363354,0.016600000262260436,31,0.08903169631958008,13.919719457626343
241,0.0,0.015600000247359276,14,0.040517568588256836,13.960867404937744
242,0.0,0.015600000247359276,14,0.039721012115478516,14.001355648040771
243,0.10000000149011612,0.016600000262260436,29,0.07903313636779785,14.081098079681396
244,0.0,0.016600000262260436,14,0.04172658920288086,14.123647451400757
245,0.10000000149011612,0.017600000277161597,32,0.08603286743164062,14.210342168807983
246,0.0,0.017600000277161597,14,0.04311418533325195,14.254201412200928
247,0.0,0.017600000277161597,15,0.04978179931640625,14.30457329750061
248,0.10000000149011612,0.018600000292062758,31,0.09389615058898926,14.399394512176514
249,0.0,0.018600000292062758,14,0.042617082595825195,14.442912578582764
250,0.0,0.018600000292062758,14,0.046997785568237305,14.490424633026123
251,0.0,0.018600000292062758,18,0.05216622352600098,14.543294429779053
252,0.0,0.016600000262260436,14,0.047838687896728516,14.591710090637207
253,0.10000000149011612,0.017600000277161597,57,0.17126679420471191,14.76364517211914
254,0.0,0.017600000277161597,19,0.0513155460357666,14.815526962280273
255,0.0,0.017600000277161597,15,0.04519295692443848,14.861331939697266
256,0.09000000171363354,0.017600000277161597,32,0.09932065010070801,14.96119499206543
257,0.0,0.017600000277161597,14,0.04655599594116211,15.008610248565674
258,0.09000000171363354,0.018500000294297932,31,0.09587287902832031,15.105052947998047
259,0.0,0.018500000294297932,14,0.051702260971069336,15.157633066177368
260,0.0,0.018500000294297932,14,0.050020694732666016,15.208554744720459
261,0.10000000149011612,0.019500000309199093,38,0.11206603050231934,15.321518659591675
262,0.0,0.019500000309199093,14,0.04459190368652344,15.36666989326477
263,0.0,0.019500000309199093,14,0.04588627815246582,15.413448810577393
264,0.10000000149011612,0.020500000324100254,39,0.11943650245666504,15.533448219299316
265,0.10000000149011612,0.021500000339001415,52,0.1445920467376709,15.67862057685852
266,0.0,0.021500000339001415,14,0.04561877250671387,15.724812030792236
267,0.0,0.021500000339001415,14,0.047309160232543945,15.772712469100952
268,0.0,0.021500000339001415,14,0.04421377182006836,15.817588329315186
269,0.0,0.020500000324100254,14,0.04686403274536133,15.865172624588013
270,0.09000000171363354,0.02140000034123659,30,0.09505724906921387,15.960996150970459
271,0.09000000171363354,0.021300000343471764,31,0.08889651298522949,16.05053687095642
272,0.0,0.021300000343471764,14,0.047387123107910156,16.098827362060547
273,0.0,0.021300000343471764,14,0.04663515090942383,16.14626407623291
274,0.09000000171363354,0.02120000034570694,32,0.10160374641418457,16.2486891746521
275,0.0,0.020200000330805778,14,0.042946577072143555,16.292489290237427
276,0.10000000149011612,0.020200000330805778,29,0.08244204521179199,16.37557029724121
277,0.0,0.020200000330805778,18,0.055374860763549805,16.43161940574646
278,0.0,0.020200000330805778,16,0.05585455894470215,16.48826837539673
279,0.0,0.020200000330805778,14,0.04516124725341797,16.534276485443115
280,0.0,0.020200000330805778,14,0.04780840873718262,16.582798957824707
281,0.09000000171363354,0.021100000347942113,31,0.09807085990905762,16.681705236434937
282,0.10000000149011612,0.021100000347942113,52,0.16298675537109375,16.845569610595703
283,0.0,0.021100000347942113,14,0.04472470283508301,16.891111850738525
284,0.0,0.021100000347942113,14,0.04365873336791992,16.93535876274109
285,0.0,0.021100000347942113,15,0.05021357536315918,16.98650622367859
286,0.0,0.021100000347942113,14,0.04867124557495117,17.03585696220398
287,0.0,0.021100000347942113,14,0.04682207107543945,17.083337545394897
288,0.0,0.021100000347942113,16,0.05086207389831543,17.134793519973755
289,0.0,0.021100000347942113,14,0.04238486289978027,17.17775273323059
290,0.0,0.021100000347942113,14,0.04625988006591797,17.224574327468872
291,0.0,0.021100000347942113,14,0.047655582427978516,17.27298617362976
292,0.0,0.020100000333040952,14,0.047608375549316406,17.321266651153564
293,0.10000000149011612,0.021100000347942113,30,0.09922170639038086,17.42128348350525
294,0.0,0.021100000347942113,14,0.047533273696899414,17.46947741508484
295,0.0,0.021100000347942113,14,0.04576587677001953,17.515809774398804
296,0.0,0.021100000347942113,14,0.04605245590209961,17.562453746795654
297,0.0,0.021100000347942113,15,0.056478023529052734,17.619749546051025
298,0.0,0.021100000347942113,14,0.049952030181884766,17.670500993728638
299,0.0,0.021100000347942113,14,0.045087337493896484,17.716275691986084
300,0.0,0.021100000347942113,14,1.4464235305786133,19.1632661819458
301,0.0,0.021100000347942113,14,1.4361541271209717,20.600128650665283
302,0.0,0.021100000347942113,15,1.4254546165466309,22.02634310722351
303,0.0,0.021100000347942113,14,1.3362221717834473,23.363251209259033
304,0.0,0.020100000333040952,14,1.4115116596221924,24.775630712509155
305,0.0,0.020100000333040952,14,1.4226324558258057,26.198975324630737
306,0.0,0.020100000333040952,14,1.3169710636138916,27.516704082489014
307,0.0,0.020100000333040952,15,1.3446629047393799,28.862225770950317
308,0.0,0.020100000333040952,14,1.436375617980957,30.299423694610596
309,0.0,0.020100000333040952,14,1.3882627487182617,31.68851613998413
310,0.0,0.020100000333040952,14,1.4110593795776367,33.10052275657654
311,0.0,0.019200000315904617,14,1.3918685913085938,34.49314212799072
312,0.0,0.019200000315904617,15,1.3549094200134277,35.84876489639282
313,0.0,0.019200000315904617,14,1.4319276809692383,37.28143763542175
314,0.0,0.019200000315904617,14,1.4239821434020996,38.70612955093384
315,0.0,0.019200000315904617,14,1.349325180053711,40.05621695518494
316,0.0,0.019200000315904617,14,1.2893848419189453,41.34632062911987
317,0.0,0.019200000315904617,15,1.2926056385040283,42.639747858047485
318,0.0,0.019200000315904617,14,1.430182695388794,44.0706627368927
319,0.0,0.019200000315904617,14,1.4406585693359375,45.51193642616272
320,0.0,0.019200000315904617,14,1.4285240173339844,46.94124221801758
321,0.0,0.019200000315904617,14,1.4263789653778076,48.36833167076111
322,0.0,0.019200000315904617,15,1.3981354236602783,49.76720070838928
323,0.0,0.019200000315904617,14,1.4390802383422852,51.20705056190491
324,0.0,0.019200000315904617,14,1.4315588474273682,52.63931751251221
325,0.0,0.019200000315904617,14,1.310290813446045,53.95033931732178
326,0.0,0.019200000315904617,14,1.2822880744934082,55.233487129211426
327,0.0,0.019200000315904617,15,1.375837802886963,56.61006236076355
328,0.0,0.018200000301003456,14,1.420231819152832,58.03110885620117
329,0.0,0.01730000028386712,14,1.4233617782592773,59.455079793930054
330,0.0,0.01630000026896596,14,1.4297561645507812,60.88548302650452
331,0.0,0.01630000026896596,14,1.421154499053955,62.307254791259766
332,0.0,0.01630000026896596,15,1.3153417110443115,63.623202323913574
333,0.0,0.01630000026896596,14,1.4201600551605225,65.0440924167633
334,0.0,0.01630000026896596,14,1.4861865043640137,66.53110122680664
335,0.0,0.01630000026896596,14,1.4249510765075684,67.95690965652466
336,0.0,0.01630000026896596,14,1.4292237758636475,69.38695025444031
337,0.0,0.01630000026896596,15,1.4185388088226318,70.80640864372253
338,0.0,0.01630000026896596,14,1.4107348918914795,72.2178418636322
339,0.0,0.01630000026896596,14,1.4268348217010498,73.64549279212952
340,0.0,0.015400000251829624,14,1.4102766513824463,75.0569007396698
341,0.0,0.015400000251829624,14,1.3059298992156982,76.36359643936157
342,0.0,0.015400000251829624,15,1.2797112464904785,77.64403700828552
343,0.0,0.014400000236928463,13,1.0921754837036133,78.736971616745
344,0.0,0.014400000236928463,15,1.43815016746521,80.17591881752014
345,0.0,0.013400000222027302,14,1.4098961353302002,81.58654522895813
346,0.09000000171363354,0.014300000239163637,32,3.222626209259033,84.80989170074463
347,0.09000000171363354,0.015200000256299973,31,3.049618721008301,87.86027646064758
348,0.0,0.014200000241398811,14,1.4363048076629639,89.29730200767517
349,0.10000000149011612,0.015200000256299973,30,3.00174617767334,92.29976320266724
350,0.10000000149011612,0.016200000271201134,31,3.0350818634033203,95.33567929267883
351,0.0,0.016200000271201134,15,1.3833551406860352,96.71971130371094
352,0.0,0.016200000271201134,14,1.4708430767059326,98.19128227233887
353,0.10000000149011612,0.016200000271201134,40,4.037477493286133,102.22971892356873
354,0.10000000149011612,0.017200000286102295,31,3.0221567153930664,105.25248694419861
355,0.10000000149011612,0.018200000301003456,31,3.0378634929656982,108.29092335700989
356,0.20000000298023224,0.019300000313669442,91,8.288181781768799,116.5796754360199
357,0.10000000149011612,0.020300000328570603,30,3.0127007961273193,119.59318208694458
358,0.20000000298023224,0.02140000034123659,70,7.097940921783447,126.69197058677673
359,0.0,0.02140000034123659,19,1.8596830368041992,128.55237674713135
360,0.09000000171363354,0.022300000358372925,31,3.0638344287872314,131.61693453788757
361,0.09000000171363354,0.0222000003606081,30,3.030017137527466,134.64791870117188
362,0.10000000149011612,0.02320000037550926,33,3.2757582664489746,137.92441701889038
363,0.10000000149011612,0.024200000390410422,33,3.272937536239624,141.1983253955841
364,0.10000000149011612,0.024200000390410422,30,3.0040347576141357,144.20364499092102
365,0.10000000149011612,0.024200000390410422,31,3.1550018787384033,147.3593180179596
366,0.10000000149011612,0.025200000405311583,29,2.7604713439941406,150.12066674232483
367,0.10000000149011612,0.026200000420212744,31,3.0209426879882812,153.14240169525146
368,0.0,0.026200000420212744,15,1.4261271953582764,154.5691978931427
369,0.10000000149011612,0.027200000435113905,30,2.9969234466552734,157.56703066825867
370,0.0,0.026300000417977573,14,1.4108119010925293,158.9785876274109
371,0.10000000149011612,0.0264000004157424,31,2.9881398677825928,161.96748185157776
372,0.10000000149011612,0.02740000043064356,32,3.1012282371520996,165.0694751739502
373,0.09000000171363354,0.028300000447779895,30,2.777752637863159,167.8478467464447
374,0.10000000149011612,0.02840000044554472,51,4.8220014572143555,172.67053604125977
375,0.10000000149011612,0.029400000460445882,33,3.105130672454834,175.7765245437622
376,0.10000000149011612,0.029400000460445882,31,3.035402536392212,178.81268668174744
377,0.10000000149011612,0.030400000475347043,31,2.9376816749572754,181.75116443634033
378,0.10000000149011612,0.0314000004902482,29,2.560704469680786,184.31254148483276
379,0.10000000149011612,0.032400000505149365,32,3.228264093399048,187.54150915145874
380,0.20000000298023224,0.03440000053495169,69,6.818134546279907,194.36045122146606
381,0.10000000149011612,0.03450000053271651,53,5.297737121582031,199.6588921546936
382,0.20000000298023224,0.03550000054761768,71,6.927591800689697,206.58718395233154
383,0.0,0.03550000054761768,14,1.4462230205535889,208.0342400074005
384,0.0,0.03550000054761768,14,1.3921723365783691,209.42732429504395
385,0.10000000149011612,0.036500000562518835,51,5.010631561279297,214.43884897232056
386,0.20000000298023224,0.03850000059232116,73,7.343785285949707,221.7835156917572
387,0.10000000149011612,0.03950000060722232,30,3.1310691833496094,224.91532635688782
388,0.10000000149011612,0.04050000062212348,32,3.29644775390625,228.21263551712036
389,0.19000000320374966,0.042400000654160976,68,6.995070934295654,235.2085256576538
390,0.0,0.042400000654160976,14,1.4572169780731201,236.66652154922485
391,0.10000000149011612,0.04340000066906214,28,2.903773069381714,239.57104349136353
392,0.19000000320374966,0.04530000070109964,69,6.970747470855713,246.54270672798157
393,0.10000000149011612,0.04530000070109964,52,5.617834091186523,252.16138100624084
394,0.10000000149011612,0.046300000716000794,29,2.967951774597168,255.13007593154907
395,0.10000000149011612,0.04730000073090196,40,4.0616514682769775,259.1925356388092
396,0.20000000298023224,0.04930000076070428,90,9.672229528427124,268.8655958175659
